"previous_year_rating";"education = Below Secondary";"employee_id";"department";"region";"gender";"recruitment_channel";"no_of_trainings";"age";"length_of_service";"awards_won?";"avg_training_score";"is_promoted"
4.0;0;1755;"Sales & Marketing";"region_19";"m";"other";1;41;12;0;55;"No"
3.0;0;43106;"Sales & Marketing";"region_2";"m";"other";1;52;2;0;50;"No"
5.0;0;39043;"HR";"region_2";"m";"other";1;41;2;0;49;"No"
1.0;0;63731;"Sales & Marketing";"region_2";"m";"other";1;29;3;0;49;"No"
3.0;0;53235;"Procurement";"region_2";"m";"other";1;33;7;0;71;"No"
3.0;0;75414;"Sales & Marketing";"region_9";"m";"other";1;31;9;0;45;"No"
4.0;0;52009;"Sales & Marketing";"region_2";"m";"sourcing";1;21;2;0;47;"No"
3.0;0;64890;"Sales & Marketing";"region_31";"m";"other";1;27;4;0;48;"No"
3.0;0;34381;"Sales & Marketing";"region_2";"f";"other";1;35;6;0;51;"No"
3.0;0;57951;"Finance";"region_2";"f";"other";1;32;6;0;62;"No"
3.1974214343271554;0;77943;"Sales & Marketing";"region_31";"m";"other";1;23;1;0;48;"No"
1.0;0;23061;"Sales & Marketing";"region_2";"m";"other";2;34;5;0;43;"No"
5.0;0;56098;"Sales & Marketing";"region_2";"m";"other";1;33;2;0;51;"No"
4.0;0;73231;"Sales & Marketing";"region_9";"m";"sourcing";1;30;4;0;48;"No"
3.0;0;70302;"Sales & Marketing";"region_32";"m";"sourcing";2;27;3;0;50;"No"
3.1974214343271554;1;33706;"Procurement";"region_16";"f";"sourcing";2;23;1;0;68;"No"
3.1974214343271554;0;41423;"Technology";"region_2";"m";"sourcing";1;33;1;0;76;"No"
2.0;0;25836;"Sales & Marketing";"region_14";"m";"other";1;23;2;0;45;"No"
3.0;0;48354;"Operations";"region_7";"m";"other";1;34;10;0;54;"No"
5.0;0;30198;"Sales & Marketing";"region_26";"m";"sourcing";1;32;5;0;50;"No"
3.0;0;22683;"Sales & Marketing";"region_15";"f";"sourcing";1;31;6;0;48;"No"
1.0;0;52779;"Sales & Marketing";"region_2";"m";"other";1;36;8;0;48;"No"
1.0;1;37748;"Finance";"region_22";"m";"sourcing";1;24;2;0;56;"No"
3.1974214343271554;0;4606;"Analytics";"region_22";"m";"other";1;23;1;0;90;"No"
1.0;0;73117;"Sales & Marketing";"region_2";"m";"sourcing";1;37;11;0;49;"No"
1.0;0;18006;"Sales & Marketing";"region_22";"m";"sourcing";1;25;2;0;53;"No"
5.0;0;75612;"Sales & Marketing";"region_2";"m";"other";1;27;2;0;49;"No"
3.0;0;26524;"Analytics";"region_2";"m";"sourcing";1;45;7;0;83;"No"
1.0;0;7316;"Sales & Marketing";"region_22";"m";"other";1;21;2;0;53;"No"
3.1974214343271554;0;38256;"Procurement";"region_2";"m";"other";1;30;1;0;68;"No"
3.0;0;41674;"Sales & Marketing";"region_22";"m";"sourcing";1;26;3;0;45;"No"
5.0;1;63100;"Finance";"region_2";"f";"sourcing";1;23;2;0;57;"No"
3.1974214343271554;0;28263;"Sales & Marketing";"region_2";"m";"sourcing";1;22;1;0;61;"Yes"
3.0;0;39966;"Sales & Marketing";"region_31";"m";"sourcing";1;28;5;0;48;"No"
1.0;0;31718;"Sales & Marketing";"region_23";"m";"sourcing";1;40;10;0;50;"No"
5.0;1;12960;"Operations";"region_7";"m";"other";1;24;2;0;57;"No"
3.1974214343271554;1;36698;"Technology";"region_2";"f";"other";1;24;1;0;80;"Yes"
1.0;0;14635;"Sales & Marketing";"region_2";"m";"sourcing";1;26;2;0;48;"No"
4.0;0;66996;"Sales & Marketing";"region_2";"f";"other";1;32;7;0;53;"No"
3.0;0;26068;"HR";"region_2";"m";"sourcing";1;44;12;0;48;"No"
3.0;1;68662;"Operations";"region_7";"f";"other";1;25;3;0;61;"No"
5.0;1;40161;"Technology";"region_22";"m";"other";1;26;2;0;81;"No"
3.1974214343271554;1;38460;"Finance";"region_2";"f";"other";1;24;1;0;57;"No"
4.0;1;11090;"HR";"region_2";"m";"other";1;25;2;0;48;"No"
4.0;0;16544;"Sales & Marketing";"region_2";"m";"other";1;52;25;0;56;"No"
1.0;0;39550;"Sales & Marketing";"region_14";"m";"other";1;22;2;0;48;"No"
3.1974214343271554;0;38297;"Sales & Marketing";"region_2";"f";"other";1;24;1;1;53;"No"
3.0;0;54140;"Sales & Marketing";"region_19";"m";"other";1;36;10;0;47;"No"
2.0;0;38481;"Analytics";"region_2";"m";"sourcing";1;24;2;0;86;"No"
3.1974214343271554;1;74929;"Procurement";"region_2";"m";"sourcing";1;21;1;0;73;"No"
3.0;0;22088;"Sales & Marketing";"region_2";"m";"other";1;31;4;0;52;"No"
1.0;0;78214;"Sales & Marketing";"region_26";"m";"other";1;28;2;0;54;"No"
3.1974214343271554;0;77779;"Analytics";"region_32";"m";"other";2;24;1;0;89;"No"
4.0;1;58094;"Technology";"region_2";"f";"other";1;25;2;0;81;"No"
5.0;0;68866;"Sales & Marketing";"region_2";"m";"sourcing";1;37;9;0;48;"No"
5.0;0;39097;"Sales & Marketing";"region_28";"m";"other";1;35;7;0;50;"No"
3.0;0;45639;"Sales & Marketing";"region_2";"f";"other";2;22;2;0;48;"No"
3.0;0;26412;"Procurement";"region_2";"f";"other";1;32;10;0;69;"No"
5.0;1;22622;"Legal";"region_2";"m";"sourcing";1;27;3;0;75;"Yes"
3.0;1;77850;"HR";"region_22";"m";"other";1;22;2;0;54;"No"
3.1974214343271554;1;56820;"Operations";"region_2";"f";"other";1;24;1;0;58;"No"
3.0;0;72369;"Analytics";"region_7";"m";"other";1;29;3;0;87;"No"
2.0;0;52547;"Sales & Marketing";"region_2";"m";"other";1;43;12;0;52;"No"
3.0;0;38646;"Operations";"region_2";"f";"other";1;32;4;0;57;"No"
4.0;0;66184;"Sales & Marketing";"region_25";"m";"other";1;32;7;0;44;"No"
3.1974214343271554;1;57625;"Operations";"region_7";"m";"other";1;25;1;0;62;"Yes"
4.0;0;40785;"Sales & Marketing";"region_2";"m";"other";1;41;13;0;46;"No"
3.1974214343271554;0;74460;"Sales & Marketing";"region_7";"m";"other";1;24;1;0;49;"No"
3.0;0;78081;"Sales & Marketing";"region_7";"m";"other";2;24;3;0;48;"No"
5.0;0;35574;"Analytics";"region_7";"m";"other";1;26;2;0;85;"No"
3.0;0;67697;"Sales & Marketing";"region_7";"m";"sourcing";1;27;3;0;51;"No"
5.0;0;11223;"Analytics";"region_7";"m";"other";1;29;4;1;86;"Yes"
5.0;0;1013;"Analytics";"region_22";"m";"sourcing";2;27;1;0;82;"No"
4.0;0;67954;"Sales & Marketing";"region_31";"m";"other";1;26;5;0;48;"No"
1.0;0;55247;"Sales & Marketing";"region_16";"m";"other";2;33;2;0;51;"No"
4.0;1;39019;"Technology";"region_2";"f";"other";1;21;2;1;81;"No"
3.0;0;49630;"Sales & Marketing";"region_2";"m";"other";1;47;7;0;52;"No"
3.0;0;42964;"Analytics";"region_31";"m";"other";2;30;1;0;85;"No"
5.0;0;41831;"Analytics";"region_22";"m";"sourcing";1;29;6;0;80;"No"
3.0;0;9825;"Sales & Marketing";"region_22";"f";"other";1;28;10;0;52;"No"
1.0;0;46212;"Sales & Marketing";"region_22";"m";"sourcing";1;27;3;0;50;"No"
3.0;0;23632;"Analytics";"region_22";"f";"other";1;28;5;0;87;"No"
3.0;1;60581;"Legal";"region_22";"m";"sourcing";1;27;4;0;62;"No"
3.1974214343271554;0;71091;"Analytics";"region_22";"m";"other";1;23;1;0;82;"No"
5.0;0;57219;"Sales & Marketing";"region_28";"m";"other";1;28;3;0;55;"No"
2.0;0;65954;"R&D";"region_2";"m";"other";2;26;3;0;85;"No"
5.0;0;7974;"Sales & Marketing";"region_25";"m";"other";1;26;4;0;46;"No"
5.0;0;20423;"Sales & Marketing";"region_2";"m";"other";1;26;2;0;47;"Yes"
3.1974214343271554;0;70611;"Sales & Marketing";"region_2";"m";"sourcing";2;22;1;0;48;"No"
5.0;1;52153;"Technology";"region_2";"m";"referred";1;24;2;0;82;"No"
4.0;0;20620;"Sales & Marketing";"region_15";"f";"sourcing";1;29;3;0;50;"No"
4.0;0;22769;"Sales & Marketing";"region_13";"m";"other";1;31;3;0;49;"No"
3.1974214343271554;1;7826;"HR";"region_16";"f";"other";1;25;1;0;51;"No"
2.0;1;63756;"Operations";"region_22";"m";"other";1;28;2;0;71;"Yes"
4.0;1;9104;"HR";"region_22";"m";"sourcing";1;22;2;0;47;"No"
3.1974214343271554;1;16967;"HR";"region_16";"m";"other";1;22;1;0;45;"No"
3.1974214343271554;1;46510;"HR";"region_22";"f";"sourcing";1;21;1;0;47;"No"
4.0;1;39829;"Technology";"region_7";"f";"other";1;26;3;0;79;"No"
2.0;0;20439;"Sales & Marketing";"region_15";"m";"sourcing";1;28;4;0;50;"No"
3.1974214343271554;1;37655;"Technology";"region_22";"m";"sourcing";1;22;1;0;81;"Yes"
3.0;0;37393;"Finance";"region_2";"m";"sourcing";2;31;3;0;58;"No"
4.0;0;29107;"Sales & Marketing";"region_13";"m";"other";1;23;2;0;47;"Yes"
3.0;0;67450;"Sales & Marketing";"region_27";"m";"sourcing";1;33;3;0;53;"No"
2.0;0;59736;"Sales & Marketing";"region_2";"m";"other";1;23;2;0;52;"No"
3.0;0;41499;"Sales & Marketing";"region_13";"m";"other";1;27;7;0;52;"No"
4.0;0;53388;"Sales & Marketing";"region_2";"m";"other";2;25;2;0;55;"No"
4.0;0;71015;"Operations";"region_7";"m";"other";1;29;6;0;60;"No"
3.1974214343271554;0;63647;"Sales & Marketing";"region_2";"f";"other";1;25;1;0;51;"No"
3.0;0;21025;"Analytics";"region_2";"m";"sourcing";1;26;5;0;84;"No"
4.0;0;32888;"Sales & Marketing";"region_27";"m";"sourcing";1;39;10;0;50;"No"
3.1974214343271554;1;37438;"HR";"region_22";"m";"other";1;22;1;0;47;"No"
1.0;0;63399;"Sales & Marketing";"region_31";"m";"sourcing";1;29;2;0;49;"No"
4.0;0;12707;"Analytics";"region_22";"m";"sourcing";2;29;4;0;87;"No"
3.1974214343271554;0;6271;"Sales & Marketing";"region_7";"m";"sourcing";1;26;1;0;48;"No"
3.1974214343271554;0;40807;"Sales & Marketing";"region_25";"m";"other";1;24;1;0;49;"No"
5.0;0;49790;"R&D";"region_2";"m";"other";1;27;2;0;82;"No"
3.1974214343271554;0;68753;"Sales & Marketing";"region_31";"m";"other";1;28;1;0;53;"No"
3.0;0;58274;"Sales & Marketing";"region_2";"f";"sourcing";1;30;4;0;44;"No"
3.1974214343271554;1;10390;"Technology";"region_27";"f";"other";1;23;1;0;82;"No"
2.0;0;18661;"Sales & Marketing";"region_25";"m";"sourcing";1;25;3;0;49;"No"
3.0;0;20246;"Sales & Marketing";"region_2";"f";"other";1;49;15;0;54;"No"
5.0;0;64607;"Operations";"region_15";"m";"other";1;34;10;0;71;"Yes"
3.1974214343271554;1;59533;"Procurement";"region_2";"m";"sourcing";2;23;1;0;69;"No"
3.0;0;73068;"Sales & Marketing";"region_7";"m";"sourcing";1;24;2;1;94;"Yes"
3.1974214343271554;1;8522;"HR";"region_22";"m";"sourcing";1;22;1;0;51;"No"
3.1974214343271554;1;24860;"Legal";"region_22";"m";"other";1;25;1;0;61;"No"
5.0;0;13130;"Sales & Marketing";"region_22";"m";"other";1;28;2;0;48;"No"
3.1974214343271554;1;49858;"Operations";"region_30";"m";"other";1;23;1;0;59;"Yes"
5.0;0;40830;"Sales & Marketing";"region_28";"m";"sourcing";1;35;5;0;50;"No"
3.0;0;24473;"Sales & Marketing";"region_22";"m";"other";1;28;2;0;49;"No"
3.0;1;12051;"Procurement";"region_2";"f";"other";2;24;2;0;71;"Yes"
3.0;0;71973;"Sales & Marketing";"region_9";"m";"other";1;39;4;0;52;"No"
4.0;0;47443;"Sales & Marketing";"region_31";"m";"sourcing";1;35;7;0;50;"No"
3.1974214343271554;1;34117;"Operations";"region_30";"m";"sourcing";1;23;1;0;57;"No"
3.0;0;65871;"Sales & Marketing";"region_1";"m";"other";1;27;2;0;50;"No"
4.0;0;41119;"Sales & Marketing";"region_28";"m";"other";1;34;7;0;48;"No"
3.1974214343271554;1;31999;"Finance";"region_2";"f";"other";1;23;1;0;60;"No"
5.0;0;16644;"Sales & Marketing";"region_13";"m";"other";1;30;5;0;49;"No"
3.1974214343271554;1;76805;"Technology";"region_7";"m";"sourcing";1;25;1;0;79;"No"
1.0;0;41840;"Sales & Marketing";"region_15";"m";"sourcing";1;30;7;0;51;"No"
1.0;0;65002;"Technology";"region_2";"m";"sourcing";1;52;6;0;78;"No"
5.0;1;30250;"Procurement";"region_2";"m";"other";1;25;2;0;69;"No"
4.0;1;37937;"Technology";"region_7";"m";"sourcing";1;24;2;0;85;"No"
3.0;0;9982;"Sales & Marketing";"region_2";"m";"other";2;43;7;0;44;"No"
4.0;0;20687;"Operations";"region_22";"m";"other";1;24;2;0;62;"No"
3.0;0;44606;"Operations";"region_2";"f";"sourcing";1;34;4;0;55;"No"
3.0;0;25360;"Operations";"region_2";"f";"sourcing";1;54;6;0;62;"No"
4.0;1;62765;"Technology";"region_7";"m";"sourcing";2;26;2;0;82;"No"
4.0;0;43736;"Sales & Marketing";"region_2";"m";"sourcing";1;40;15;0;46;"No"
5.0;0;33219;"Operations";"region_2";"f";"sourcing";1;32;5;0;58;"No"
3.1974214343271554;0;50628;"Technology";"region_2";"f";"sourcing";1;29;1;0;83;"No"
1.0;0;41702;"Sales & Marketing";"region_15";"m";"other";1;29;3;0;52;"No"
5.0;0;6363;"Sales & Marketing";"region_2";"m";"sourcing";1;24;3;0;48;"No"
5.0;0;46181;"Sales & Marketing";"region_7";"m";"sourcing";1;23;2;0;50;"No"
2.0;0;51626;"Sales & Marketing";"region_16";"m";"other";1;25;3;0;52;"No"
2.0;0;5018;"Sales & Marketing";"region_2";"m";"other";1;35;3;0;47;"No"
5.0;0;45223;"Sales & Marketing";"region_2";"m";"sourcing";1;27;4;0;50;"No"
4.0;1;68550;"Technology";"region_2";"f";"sourcing";1;22;2;0;79;"No"
3.0;1;3734;"Procurement";"region_2";"f";"other";2;26;1;0;75;"No"
5.0;0;27810;"Analytics";"region_31";"m";"other";3;30;10;0;81;"Yes"
3.0;0;56377;"Procurement";"region_26";"m";"sourcing";1;28;3;0;73;"No"
3.0;0;27704;"Sales & Marketing";"region_25";"m";"other";1;25;2;0;48;"No"
5.0;0;33430;"Sales & Marketing";"region_13";"m";"other";1;48;7;0;49;"No"
3.1974214343271554;0;75506;"Sales & Marketing";"region_2";"m";"sourcing";2;24;1;0;49;"No"
5.0;0;61818;"Sales & Marketing";"region_15";"m";"sourcing";1;25;2;0;50;"No"
2.0;0;31819;"Sales & Marketing";"region_22";"m";"sourcing";2;26;4;0;45;"No"
3.1974214343271554;1;23620;"Finance";"region_2";"m";"other";2;24;1;0;63;"No"
4.0;1;30123;"HR";"region_7";"m";"sourcing";1;26;2;0;49;"No"
5.0;0;58016;"HR";"region_2";"m";"sourcing";1;34;9;0;52;"No"
3.1974214343271554;0;62370;"Analytics";"region_2";"f";"other";1;24;1;0;83;"No"
3.0;1;41546;"Finance";"region_2";"m";"other";2;25;2;0;59;"No"
2.0;0;35155;"Sales & Marketing";"region_7";"m";"other";1;35;3;0;43;"No"
4.0;0;26762;"Sales & Marketing";"region_2";"m";"sourcing";1;23;2;1;49;"No"
1.0;0;14529;"Sales & Marketing";"region_2";"m";"other";1;28;3;0;52;"No"
2.0;0;74670;"Sales & Marketing";"region_7";"m";"other";1;39;3;0;48;"No"
3.0;0;16330;"Operations";"region_15";"m";"sourcing";1;34;3;0;58;"No"
3.0;0;50202;"Sales & Marketing";"region_9";"m";"sourcing";1;31;3;0;52;"No"
3.1974214343271554;0;56294;"Sales & Marketing";"region_22";"f";"sourcing";1;27;1;0;52;"No"
4.0;1;62297;"Technology";"region_16";"m";"sourcing";1;25;4;0;82;"Yes"
4.0;0;12994;"Sales & Marketing";"region_2";"m";"other";1;25;2;0;50;"No"
3.0;0;4058;"Sales & Marketing";"region_11";"m";"other";1;32;2;0;49;"No"
3.0;1;32936;"HR";"region_2";"f";"other";1;23;2;0;49;"No"
3.1974214343271554;0;59024;"Sales & Marketing";"region_22";"m";"other";2;25;1;0;50;"No"
4.0;0;29851;"Finance";"region_2";"m";"other";1;44;6;0;59;"No"
3.0;0;60954;"Analytics";"region_15";"m";"other";1;31;4;0;82;"No"
3.0;0;73771;"Analytics";"region_9";"m";"sourcing";2;33;6;0;85;"No"
4.0;0;62809;"Analytics";"region_32";"m";"sourcing";2;28;1;0;84;"No"
3.1974214343271554;0;17364;"Sales & Marketing";"region_2";"f";"other";1;22;1;0;45;"No"
3.1974214343271554;1;66294;"Finance";"region_2";"m";"other";2;23;1;0;59;"No"
3.0;0;69374;"Sales & Marketing";"region_22";"m";"sourcing";1;27;4;0;55;"No"
4.0;0;5496;"Analytics";"region_7";"m";"other";1;25;3;0;82;"No"
1.0;0;1076;"Sales & Marketing";"region_2";"m";"other";1;50;6;0;51;"No"
2.0;0;11493;"Sales & Marketing";"region_15";"m";"sourcing";1;23;2;0;55;"No"
2.0;1;13780;"Operations";"region_2";"m";"other";1;25;3;0;59;"No"
4.0;0;68361;"Sales & Marketing";"region_16";"m";"sourcing";1;22;2;0;50;"No"
3.0;0;20204;"Operations";"region_2";"f";"sourcing";1;32;3;0;57;"No"
3.1974214343271554;1;7744;"Finance";"region_22";"f";"other";1;23;1;0;62;"No"
5.0;0;6699;"Analytics";"region_32";"m";"other";1;30;3;0;86;"No"
5.0;0;35526;"Sales & Marketing";"region_1";"m";"other";1;33;8;0;47;"No"
3.0;0;27971;"Analytics";"region_2";"m";"sourcing";2;32;5;0;80;"No"
1.0;0;27253;"Sales & Marketing";"region_2";"f";"other";2;25;2;0;53;"No"
3.0;0;6336;"Sales & Marketing";"region_13";"m";"other";1;24;3;0;54;"No"
4.0;0;61095;"Analytics";"region_15";"m";"sourcing";2;30;4;0;84;"No"
5.0;0;10631;"Sales & Marketing";"region_2";"f";"sourcing";1;29;4;0;48;"No"
4.0;1;54071;"Technology";"region_2";"m";"sourcing";2;22;2;0;80;"No"
3.0;0;5586;"Sales & Marketing";"region_22";"f";"sourcing";1;27;3;0;46;"No"
5.0;0;45858;"Sales & Marketing";"region_7";"m";"other";1;25;4;0;52;"No"
3.0;0;34841;"Analytics";"region_27";"m";"other";1;31;7;0;85;"No"
3.0;0;38360;"Sales & Marketing";"region_22";"m";"other";1;25;3;0;50;"No"
3.1974214343271554;0;29478;"Sales & Marketing";"region_2";"m";"other";1;24;1;0;43;"No"
3.0;0;60479;"Sales & Marketing";"region_13";"m";"sourcing";1;34;3;0;53;"No"
2.0;0;70570;"Sales & Marketing";"region_1";"m";"sourcing";1;26;2;0;50;"No"
3.0;0;52643;"Sales & Marketing";"region_15";"m";"other";1;38;3;0;44;"No"
5.0;0;10698;"Operations";"region_2";"m";"other";1;33;6;0;57;"No"
1.0;0;76293;"Sales & Marketing";"region_2";"m";"sourcing";2;29;2;0;49;"No"
2.0;0;25645;"HR";"region_2";"f";"sourcing";1;34;5;0;48;"No"
3.0;0;38523;"Sales & Marketing";"region_32";"m";"sourcing";1;30;3;0;50;"No"
3.1974214343271554;1;1894;"Legal";"region_2";"m";"sourcing";1;26;1;0;58;"No"
4.0;1;49909;"Finance";"region_2";"f";"sourcing";2;25;2;0;59;"No"
5.0;1;2393;"Legal";"region_2";"m";"other";1;26;1;0;61;"No"
4.0;0;34104;"Sales & Marketing";"region_28";"m";"sourcing";1;37;4;0;50;"No"
3.0;0;2871;"Sales & Marketing";"region_7";"m";"sourcing";1;34;4;0;51;"No"
5.0;0;55818;"Analytics";"region_22";"m";"sourcing";1;26;3;0;87;"No"
3.0;0;67435;"Procurement";"region_2";"f";"other";1;60;32;0;74;"No"
1.0;0;73678;"Sales & Marketing";"region_2";"m";"other";1;43;13;0;51;"No"
3.1974214343271554;1;20644;"Technology";"region_2";"f";"sourcing";1;25;1;0;83;"No"
3.0;0;34812;"Sales & Marketing";"region_15";"m";"sourcing";1;25;3;0;47;"No"
3.0;0;60468;"Sales & Marketing";"region_2";"m";"other";2;26;6;0;52;"No"
1.0;0;55288;"Sales & Marketing";"region_2";"f";"other";1;49;8;0;50;"No"
5.0;1;22444;"Technology";"region_16";"f";"sourcing";1;23;2;1;90;"Yes"
3.1974214343271554;0;66393;"Finance";"region_2";"m";"sourcing";1;29;1;0;58;"No"
1.0;0;60835;"Sales & Marketing";"region_14";"m";"other";2;25;4;0;46;"No"
1.0;0;10032;"Sales & Marketing";"region_2";"f";"other";1;59;2;0;46;"No"
3.1974214343271554;1;8413;"Procurement";"region_2";"f";"other";1;24;1;0;74;"No"
5.0;1;28944;"Technology";"region_2";"f";"other";1;24;2;0;78;"No"
4.0;0;8537;"Analytics";"region_15";"m";"other";3;27;6;0;83;"No"
4.0;1;9054;"Procurement";"region_2";"f";"sourcing";1;20;2;0;69;"No"
3.1974214343271554;1;49302;"HR";"region_2";"f";"other";1;21;1;0;47;"No"
3.0;0;795;"HR";"region_2";"f";"other";1;31;3;0;52;"No"
3.0;0;11907;"Analytics";"region_25";"m";"other";1;25;2;0;85;"No"
3.0;0;18465;"Sales & Marketing";"region_15";"m";"sourcing";3;40;11;0;45;"No"
3.0;0;43878;"Analytics";"region_2";"m";"sourcing";1;36;7;0;89;"No"
5.0;1;59668;"Legal";"region_2";"m";"sourcing";1;27;2;0;72;"Yes"
3.0;0;27832;"Sales & Marketing";"region_11";"m";"other";1;30;4;0;50;"No"
1.0;1;15937;"Procurement";"region_2";"f";"other";1;26;4;0;72;"No"
3.1974214343271554;1;23836;"Technology";"region_2";"m";"sourcing";1;24;1;0;77;"Yes"
3.0;0;51361;"Sales & Marketing";"region_2";"m";"sourcing";1;48;16;0;53;"No"
4.0;0;39317;"Operations";"region_2";"m";"sourcing";1;38;10;0;58;"No"
4.0;1;30298;"Technology";"region_2";"m";"sourcing";2;23;1;0;81;"No"
4.0;1;66682;"Operations";"region_22";"m";"sourcing";1;24;2;0;56;"No"
4.0;1;54343;"Technology";"region_7";"m";"other";3;24;2;0;78;"No"
3.1974214343271554;1;6302;"Technology";"region_7";"m";"other";4;26;1;0;74;"No"
3.0;0;64292;"Sales & Marketing";"region_26";"m";"sourcing";1;27;3;0;52;"No"
1.0;0;34490;"Procurement";"region_2";"f";"other";2;42;5;0;74;"No"
3.0;1;17652;"Operations";"region_31";"m";"sourcing";1;24;2;0;59;"No"
3.1974214343271554;0;32454;"Sales & Marketing";"region_27";"m";"other";1;23;1;0;55;"No"
3.1974214343271554;0;45136;"Analytics";"region_32";"m";"sourcing";1;24;1;0;81;"No"
3.0;0;3224;"Sales & Marketing";"region_26";"m";"other";1;34;4;0;44;"No"
3.0;0;45311;"Sales & Marketing";"region_15";"m";"sourcing";1;35;6;0;48;"No"
5.0;0;10560;"Sales & Marketing";"region_2";"m";"sourcing";1;32;7;0;48;"Yes"
5.0;0;15538;"Technology";"region_2";"m";"sourcing";1;27;6;0;80;"No"
3.0;0;77941;"Analytics";"region_22";"f";"sourcing";1;28;3;0;85;"No"
3.0;0;21406;"Sales & Marketing";"region_2";"m";"sourcing";1;39;7;0;47;"Yes"
3.1974214343271554;1;4503;"HR";"region_22";"f";"sourcing";1;23;1;0;48;"No"
3.1974214343271554;0;37896;"Sales & Marketing";"region_27";"m";"sourcing";1;28;1;0;52;"No"
5.0;0;35440;"Sales & Marketing";"region_15";"m";"sourcing";1;23;2;0;48;"No"
1.0;1;59560;"Technology";"region_7";"m";"other";1;24;2;0;81;"No"
5.0;1;77079;"Finance";"region_16";"m";"sourcing";1;23;2;0;59;"Yes"
3.0;0;36300;"Technology";"region_31";"f";"other";1;27;1;0;83;"No"
3.0;0;59676;"Sales & Marketing";"region_2";"m";"sourcing";3;24;3;0;45;"No"
4.0;0;32529;"Sales & Marketing";"region_2";"m";"other";1;47;9;0;50;"No"
1.0;0;24157;"Sales & Marketing";"region_11";"m";"other";1;35;7;0;45;"No"
5.0;0;31504;"Finance";"region_2";"m";"other";1;39;5;0;57;"No"
1.0;0;62027;"Sales & Marketing";"region_30";"m";"sourcing";1;32;7;0;51;"No"
3.0;0;71907;"Analytics";"region_22";"m";"other";1;27;2;0;91;"No"
5.0;1;74137;"HR";"region_22";"f";"sourcing";1;24;2;0;46;"No"
5.0;0;25357;"Sales & Marketing";"region_7";"m";"other";1;24;2;0;49;"No"
3.0;0;50764;"Sales & Marketing";"region_2";"f";"other";1;41;7;0;52;"No"
5.0;0;65385;"Operations";"region_2";"f";"sourcing";1;38;9;0;57;"No"
3.0;0;43852;"Procurement";"region_15";"f";"sourcing";1;53;16;0;73;"No"
1.0;0;17052;"Technology";"region_27";"m";"sourcing";1;27;3;0;81;"No"
3.0;1;74955;"Procurement";"region_2";"m";"other";1;23;2;0;71;"No"
1.0;0;19166;"Sales & Marketing";"region_31";"f";"other";1;30;5;0;51;"No"
3.0;0;4796;"Operations";"region_22";"m";"sourcing";1;30;4;0;66;"No"
4.0;0;52637;"Sales & Marketing";"region_2";"m";"sourcing";1;28;2;0;51;"No"
5.0;1;19037;"Operations";"region_22";"m";"other";1;24;2;0;62;"No"
3.0;0;21126;"Sales & Marketing";"region_19";"m";"other";1;34;2;0;50;"No"
1.0;0;13980;"Sales & Marketing";"region_26";"m";"other";1;29;5;0;51;"No"
3.0;0;43654;"Analytics";"region_7";"m";"other";2;25;2;0;86;"No"
3.1974214343271554;1;38265;"HR";"region_26";"m";"sourcing";1;23;1;0;46;"No"
3.0;0;40359;"Technology";"region_2";"f";"sourcing";1;36;7;0;82;"No"
3.1974214343271554;1;49440;"Technology";"region_2";"f";"other";1;21;1;0;78;"No"
3.1974214343271554;1;13951;"Operations";"region_2";"f";"sourcing";1;22;1;0;61;"No"
4.0;0;40353;"Sales & Marketing";"region_32";"m";"sourcing";1;27;3;0;56;"No"
4.0;1;12260;"Legal";"region_2";"m";"other";1;28;2;0;62;"No"
3.1974214343271554;0;30951;"Sales & Marketing";"region_2";"m";"other";1;20;1;0;47;"No"
